Bannerghatta Road,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560076
Hulimavu,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560076
Hulimavu,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore,Karnataka,India,560076
JP Nagar VIII phase,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560076
Mico Layout,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560076
Mount St Joseph,,Branch Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560076
Doddagubbi,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560077
Dr. Shivarama Karanth Nagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560077
Kothanur,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560077
J P Nagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560078
JP Nagar III Phase,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560078
Kumaraswamy Layout,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560078
Yelachenahalli,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560078
Basaveshwaranagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560079
K H B Colony,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560079
Kamakshipalya,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560079
Sadashivanagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560080
Chandapura,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore,Karnataka,India,560081
Bolare,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Kagalipura,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Somanhalli,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Taralu,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Thataguni,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Thattekuppe,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Udaypura,,Sub Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560082
Bannerghatta,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560083
Gottigere,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560083
Kalkere,,Branch Post Office,Delivery,Karnataka,Bangalore Rural,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560083
Ragihalli,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Anekal,Karnataka,India,560083
